(-561, -802)
(-716, 997)
(127, 151)
(-581, -249)
(114, -532)
(-321, -38)
(-271, 797)
(725, -164)
(722, -520)
(-800, 935)
(759, -258)
(931, 481)
(-660, -583)
(921, 838)
(-734, 913)
(852, -408)
(-824, -183)
(753, -844)
(386, 472)
(-958, -634)
(-148, -584)
(-968, 255)
(-116, -596)
(-813, 257)
(439, -990)
(-290, 142)
(-722, 635)
(-625, -527)
(-471, 979)
(-814, -67)
(591, -828)
(402, -721)
(97, 829)
(-384, 176)
(-790, 359)
(-438, -254)
(-631, -697)
(359, -375)
(671, 94)
(-162, -753)
(843, -940)
(98, -265)
(-48, -167)
(-920, 430)
(-260, -284)
(279, 628)
(741, -290)
(990, 215)
(-682, 667)
(410, 897)
(395, -821)
(752, -630)
(-159, -739)
(486, -231)
(269, 205)
(63, 877)
(-483, -369)
(4, -518)
(-810, 251)
(-13, -934)
(-642, -179)
(-942, -503)
(60, -896)
(251, -246)
(232, -778)
(-195, -353)
(-502, -252)
(140, -218)
(-255, -238)
(779, -51)
(-428, 310)
(912, 218)
(-243, -935)
(-806, 41)
(792, -652)
(987, -710)
(192, -676)
(118, 426)
(379, 889)
(-593, 447)
(194, -167)
(561, 352)
(95, -386)
(333, -923)
(583, -564)
(674, -604)
(-952, 400)
(-949, -318)
(665, -114)
(-588, 152)
(-629, -846)
(-540, 916)
(908, -51)
(-112, 266)
(-204, -595)
(-883, 609)
(-347, 685)
(175, 366)
(-298, -646)
(-990, 577)
(586, 240)
(-948, -692)
(-401, -698)
(142, 216)
(-226, 920)
(-115, 848)
(439, -792)
(-787, -563)
(472, -386)
(-484, 113)
(-532, 530)
(-365, 148)
(888, 718)
(-52, -437)
(520, 311)
(-397, -593)
(936, 479)
(945, -650)
(645, 731)
(-824, 470)
(454, 636)
(-369, -804)
(202, 966)
(-969, 176)
(606, -74)
(-19, 395)
(-52, -872)
(115, -889)
(-943, -974)
(801, 52)
(175, -290)
(435, -828)
(-631, 794)
(-672, -231)
(-61, -691)
(690, 616)
(-992, 816)
(635, -292)
(-327, 864)
(960, -274)
(967, 633)
(-143, -988)
(793, -386)
(412, 234)
(-484, -386)
(-447, -799)
(807, -785)
(-983, -516)
(383, 697)
(951, 100)
(-247, -490)
(676, -972)
(324, 311)
(503, 995)
(-605, 567)
(155, -289)
(-180, 304)
(320, 308)
(-929, 214)
(-295, -264)
(569, 801)
(831, 923)
(291, -283)
(-954, 241)
(418, -441)
(-868, 14)
(-459, -343)
(258, -557)
(538, 890)
(312, 585)
(630, -190)
(889, -219)
(772, -717)
(-375, 786)
(-117, 524)
(254, -286)
(-911, 884)
(-365, 390)
(-796, -324)
(421, -383)
(-490, 200)
(60, 93)
(-499, -345)
(809, 908)
(-151, 276)
(635, 245)
(697, -959)
(578, -976)
(754, 780)
(526, 608)
(-864, -63)
(-674, -878)
(423, 406)
(721, 771)
(563, 798)
(855, -768)
(379, 854)
(774, 102)
(957, 560)
(-896, 497)
(-927, -224)
(-269, -331)
(327, 432)
(392, -729)
(-650, -81)
(-622, 644)
(-447, -217)
(-969, -347)
(720, 519)
(969, -94)
(-249, -525)
(-283, -886)
(648, 684)
(85, 762)
(-621, 163)
(162, 616)
(696, 715)
(-407, -668)
(-681, 186)
(-308, 122)
(593, 37)
(330, 592)
(572, 648)
(-90, -619)
(204, 759)
(693, 718)
(-765, -448)
(936, -837)
(-431, -718)
(248, 237)
(366, -149)
(-149, 805)
(-365, -20)
(-296, 311)
(934, 544)
(-251, 674)
(-720, -666)
(344, -717)
(-507, 62)
(-64, 567)
(-397, 267)
(412, 66)
(-870, -470)
(-288, -343)
(947, -582)
(657, 377)
(-237, -755)
(45, -571)
(-402, -848)
(115, -483)
(232, -961)
(882, -760)
(733, -847)
(-935, -144)
(755, 883)
(-573, 816)
(280, 377)
(176, 474)
(515, 404)
(608, 892)
(-477, 787)
(827, 161)
(-816, -790)
(-455, -866)
(570, -939)
(-290, 308)
(-179, 376)
(-563, 800)
(-898, -15)
(33, 921)
(998, 774)
(-523, 941)
(-941, -131)
(-334, -590)
(484, -769)
(-46, 114)
(-71, -276)
(-759, -975)
(471, 574)
(-119, -927)
(-235, -707)
(780, 221)
(929, 244)
(-412, -288)
(960, 95)
(-157, -996)
(207, -315)
(586, -401)
(142, 344)
(-418, 65)
(-188, -992)
(80, 742)
(-615, -499)
(584, 229)
(-552, -265)
(319, -384)
(659, -753)
(-259, 647)
(-81, 946)
(-930, 589)
(-956, 474)
(-336, -616)
(335, -507)
(169, -871)
(-878, -757)
(-176, 323)
(-707, 637)
(-800, 826)
(737, 80)
(-921, 10)
(838, -229)
(-945, 465)
(-770, 241)
(-568, 339)
(-928, 141)
(-789, -928)
(-950, 959)
(-154, 876)
(278, -408)
(-602, 41)
(248, 108)
(-148, -176)
(165, 54)
(190, 821)
(442, -551)
(165, 733)
(259, -917)
(6, -606)
(-682, -823)
(-617, -293)
(-764, 624)
(691, 881)
(-338, 350)
(-31, 469)
(195, -285)
(730, -556)
(168, -462)
(942, -852)
(696, -868)
(283, -780)
(-870, 390)
(43, 850)
(-973, -826)
(-826, -75)
(679, 617)
(969, -83)
(108, -562)
(-858, -214)
(-20, -314)
(-73, 471)
(281, -344)
(-932, 798)
(-208, 929)
(436, 483)
(786, -593)
(94, -468)
(-372, 40)
(-7, 724)
(-189, 734)
(-91, 137)
(2, 96)
(466, -828)
(-127, 535)
(751, -565)
(110, 507)
(328, 646)
(-597, 943)
(286, -696)
(-661, 790)
(193, 829)
(-854, -572)
(207, 579)
(658, -452)
(-151, 641)
(-631, -57)
(334, -710)
(-243, -42)
(576, 290)
(-545, -197)
(8, -661)
(-271, -825)
(-139, 840)
(169, -50)
(-748, -635)
(-777, 208)
(231, -908)
(-997, 809)
(-342, 912)
(693, 963)
(-410, -220)
(-426, -254)
(658, -437)
(-258, 404)
(-242, 136)
(-954, 375)
(-664, -321)
(18, -236)
(755, -895)
(-637, 739)
(-267, 609)
(-65, -82)
(577, -78)
(-928, 139)
(-930, -626)
(386, 360)
(847, -296)
(-630, -260)
(-763, 12)
(922, 582)
(-691, -466)
(131, 600)
(-124, -710)
(-891, 589)
(-863, 968)
(914, 744)
(-506, 341)
(449, -168)
(-335, -282)
(759, 195)
(772, 59)
(403, 261)
(536, 458)
(-408, 771)
(338, -333)
(-520, 667)
(-221, 793)
(-384, -64)
(-556, -100)
(386, -444)
(-555, -672)
(-683, 570)
(904, 394)
(13, -290)
(-448, -69)
(667, -836)
(409, 654)
(-543, -332)
(218, 886)
(-286, 557)
(117, 162)
(-769, 814)
(628, -343)
(263, -45)
(-647, 360)
(781, 303)
(-382, -846)
(-712, 405)
(-576, -339)
(596, 782)
(636, -444)
(867, -527)
(368, 73)
(596, 598)
(835, -265)
(987, -58)
(218, -479)
(459, -219)
(139, -242)
(-250, 335)
(420, -881)
(516, 981)
(413, 496)
(963, 35)
(925, -222)
(534, -535)
(626, -785)
(750, -4)
(-833, -810)
(-978, -945)
(901, 884)
(-839, 138)
(535, -36)
(655, 600)
(-873, 412)
(415, 849)
(-212, -785)
(-285, -167)
(819, 865)
(-521, 317)
(433, 205)
(759, 475)
(-528, -730)
(574, 456)
(-258, -97)
(691, 175)
(-32, -587)
(-447, 593)
(262, 913)
(689, 393)
(-561, 694)
(885, 25)
(-171, 597)
(-745, -590)
(-284, 78)
(-211, 961)
(-589, 847)
(486, -80)
(90, -844)
(673, 105)
(-539, 267)
(-212, 174)
(893, -224)
(-308, -29)
(-413, -395)
(-697, 985)
(-843, -162)
(433, -423)
(-407, -407)
(404, 228)
(124, -581)
(130, -872)
(970, -256)
(237, 606)
(-223, 671)
(-234, 508)
(-320, -228)
(801, 129)
(-602, -147)
(-12, -740)
(-580, 709)
(109, 90)
(-465, -958)
(-692, -652)
(764, -498)
(-762, -507)
(-765, -222)
(-808, -939)
(470, -137)
(-302, -418)
(-787, 558)
(-350, -315)
(945, 40)
(334, -736)
(-53, 391)
(-102, -91)
(65, 566)
(799, 646)
(930, 321)
(-42, 644)
(-196, -489)
(16, 1)
(174, -61)
(-593, 507)
(945, 369)
(61, -139)
(-396, 817)
(421, 664)
(-707, -397)
(690, 662)
(986, -632)
(467, -737)
(206, -227)
(568, 718)
(-566, 536)
(494, 360)
(495, -387)
(-75, -525)
(-634, -556)
(4, 99)
(174, 373)
(-956, 352)
(591, 464)
(-202, 138)
(482, 789)
(-719, -908)
(-47, -322)
(204, -359)
(770, -217)
(-714, 372)
(-39, -696)
(-43, -325)
(216, -739)
(983, 330)
(-500, 397)
(-39, -785)
(-392, -440)
(-608, -282)
(28, 118)
(775, -565)
(-63, -861)
(-836, -6)
(244, 334)
(-650, 637)
(83, 93)
(784, -40)
(-840, 570)
(-586, 659)
(150, -795)
(286, 252)
(187, 693)
(22, -568)
(536, 250)
(17, -295)
(-349, 697)
(449, 92)
(727, 65)
(989, -728)
(-458, -139)
(753, -628)
(-1, 540)
(-308, 953)
(821, 877)
(-472, -169)
(157, 770)
(-765, -360)
(688, 778)
(-283, 181)
(-837, 581)
(-845, -288)
(-784, -323)
(-352, -922)
(-483, 138)
(212, 78)
(-752, -235)
(260, 324)
(-374, 714)
(379, 651)
(504, 782)
(376, -143)
(661, -239)
(115, 95)
(437, 89)
(-46, -371)
(-441, 77)
(-552, -112)
(593, 459)
(715, 988)
(-922, 72)
(-541, 282)
(55, 806)
(-915, 161)
(-907, -495)
(-357, 14)
(173, -855)
(-188, 5)
(-72, -536)
(-128, -419)
(432, -967)
(-309, 562)
(344, -647)
(-826, 404)
(723, 25)
(-887, -366)
(-70, -36)
(606, -889)
(-193, -333)
(-590, -323)
(-443, 158)
(-121, 86)
(355, -905)
(-996, -405)
(-50, -940)
(322, -904)
(-680, 663)
(695, 139)
(-685, -517)
(-89, -605)
(984, 935)
(558, -932)
(-328, -104)
(424, 516)
(764, 412)
(-370, 817)
(633, -863)
(277, -535)
(-746, -513)
(954, -266)
(491, -394)
(405, -216)
(216, 247)
(738, 759)
(370, -893)
(-263, -987)
(-349, 390)
(180, -784)
(154, 787)
(641, 277)
(856, -803)
(885, 140)
(346, 71)
(-798, 959)
(-803, 589)
(566, -83)
(70, 993)
(110, -535)
(-530, -526)
(-822, 916)
(-910, 526)
(-229, -846)
(-577, 697)
(-648, 936)
(32, 585)
(-636, 175)
(694, 978)
(-295, -382)
(-862, -245)
(-775, -964)
(-762, 922)
(-761, -302)
(-386, 94)
(918, 238)
(-982, 170)
(-37, 872)
(-137, -488)
(-165, -221)
(-978, 899)
(426, -734)
(154, -399)
(-813, -465)
(269, -931)
(783, -645)
(259, 973)
(96, 225)
(-452, -803)
(-234, -41)
(510, -706)
(-874, -638)
(542, 426)
(546, 649)
(-927, 462)
(844, -143)
(-289, -533)
(-627, -504)
(58, -515)
(705, 152)
(-685, 630)
(236, 448)
(691, -473)
(836, -809)
(-249, 439)
(-474, -40)
(-130, -425)
(980, 198)
(481, -525)
(146, -805)
(-100, -842)
(-83, -896)
(586, -848)
(-723, 758)
(62, -313)
(881, 165)
(-536, -45)
(944, -400)
(-131, 575)
(-928, -586)
(164, -108)
(251, -871)
(648, -830)
(128, 904)
(259, 684)
(-878, 293)
(-11, -98)
(-240, -484)
(-696, -535)
(809, 743)
(315, 404)
(175, -860)
(-624, -309)
(627, 101)
(452, 579)
(-115, 182)
(976, -218)
(581, 344)
(897, 932)
(534, -121)
(-815, -299)
(746, -883)
(-512, -557)
(696, -795)
(788, 395)
(-609, -579)
(-240, -703)
(-85, 401)
(-735, 94)
(9, 796)
(-858, 958)
(-173, 445)
(322, -256)
(926, -767)
(98, -53)
(-804, 178)
(287, 845)
(-887, -279)
(-344, 60)
(583, 861)
(862, -77)
(590, 930)
(801, -378)
(-125, 983)
(-231, -744)
(-210, -725)
(336, 275)
(-123, -480)
(-685, 470)
(161, 998)
(947, -158)
(-520, 879)
(380, 485)
(-594, -863)
(-709, -275)
(516, -876)
(-724, 907)
(424, -934)
(-595, 166)
(-711, 886)
(340, -40)
(900, 829)
(648, -82)
(298, -227)
(163, 670)
(-655, 510)
(-908, -213)
(984, 240)
(-137, 197)
(-169, -209)
(560, -500)
(-546, -711)
(-695, -916)
(767, -269)
(567, -866)
(435, -417)
(-861, 778)
(226, 735)
(-350, 157)
(419, -675)
(-457, 481)
(-204, 452)
(-50, -308)
(-912, -180)
(634, 173)
(-919, -400)
(606, -387)
(-797, 407)
(-867, 860)
(-570, 178)
(278, 568)
(344, -82)
(-586, -243)
(-505, -611)
(31, 627)
(-74, 719)
(-341, -779)
(-309, 290)
(293, 250)
(-860, 644)
(-766, -433)
(170, 987)
(288, -945)
(-908, 330)
(-67, 701)
(376, 596)
(780, 294)
(-379, 353)
(612, -660)
(351, 339)
(951, 616)
(570, -276)
(-160, -725)
(393, -320)
(522, 781)
(89, 626)
(94, -105)
(-766, -130)
(-563, 975)
(-322, 592)
(429, 51)
(883, 857)
(-400, 104)
(986, -233)
(-447, -317)
(93, -406)
(-671, -236)
(-833, -838)
(686, -173)
(365, -685)
(-570, -952)
(-169, -818)
(49, 264)
(-493, -660)
(268, -930)
(104, -186)
(-844, -100)
(370, 912)
(-270, -317)
(-703, -8)
(68, 566)
(-302, -905)
(-127, -628)
(719, -996)
(-874, -729)
(-877, -501)
(-628, -383)
(-537, -797)
(310, 540)
(-118, -298)
(745, 782)
(548, -439)
(203, -436)
(282, 818)
(-855, -888)
(-189, 776)
(75, -515)
(-151, 223)
(-382, 152)
(225, -642)
(-516, -129)
(-607, -426)
(-226, 768)
(-858, -599)
(-577, -331)
(-729, -911)
(196, 11)
(-247, -755)
(974, 78)
(-846, -879)
(109, -197)
(200, 912)
(643, -674)
(279, 377)
(-423, 486)
(-156, 15)
(-444, 251)
(-759, -830)
(-877, 454)
(119, -609)
(566, -939)
(279, -628)
(961, -223)
(-533, -521)
(-926, 638)
(-782, -187)
(-617, -702)
(-99, -786)
(693, -715)
(888, 193)
(-539, 440)
(327, 285)
(550, 395)
(983, -984)
(997, -621)
(-450, 804)
(253, 4)
(-202, 155)
(260, -765)
(961, -482)
(-88, -745)
(131, -685)
(-756, -883)
(-445, -236)
(-829, -542)
(-60, -334)
(186, 215)
(380, 561)
(640, 708)
(-846, 958)
(654, -342)
(418, 771)
(-777, 78)
(-512, 919)
(-755, 171)
(171, -183)
(-826, -145)
(-857, -600)
(496, 937)
(634, 770)
(-254, 864)
(-787, -739)
(929, -748)
(-606, -501)
(835, -626)
(-217, -558)
(543, 72)
(-401, -160)
(-152, 164)
(276, 139)
(-363, 35)
(-1, 415)
(383, 226)
(199, 727)
(123, 661)
(158, 708)
(-892, 754)
(666, 6)
(-837, -788)
(-712, -139)
(349, 434)
(480, -52)
(112, 824)
(-724, -598)
(-986, 112)
(-446, -882)
(187, -837)
(180, 550)
(-56, -236)
(987, -503)
(-589, -441)
(-534, 284)
(-181, 144)
(-494, 721)
(370, 329)
(444, 251)
(-374, 921)
(903, 719)
(-604, 375)
(871, 177)
(-772, -56)
(653, -897)
(-19, 939)
(546, -893)
(-737, 210)
(-311, -364)
(-792, 350)
(-349, 886)
(162, -570)
(-912, -192)
(423, -632)
(-602, -557)
(-81, -349)
(61, -98)
(-544, -278)
(-746, -51)
(164, 638)
(-351, 433)
(902, 439)
(-431, 307)
(387, -502)
(84, 411)
(-104, -670)
(-416, -363)
(548, 350)
(-177, -538)
(199, 123)
(-245, -397)
(625, -57)
(156, -241)
(475, 176)
(14, -883)
(558, -631)
(-551, -552)
(-878, -706)
(-419, -755)
(516, -481)
(383, -609)
(-745, 555)
(-403, -986)
(-457, 708)
(101, -181)
(-983, 689)
(821, 31)
(-958, 577)
(-32, 5)
(940, 952)
(255, -595)
(2, 564)
(-931, 781)
(513, -420)
(-349, 410)
(625, 775)
(-411, -279)
(6, -222)
(811, 934)
(622, -822)
(-798, 854)
(201, 870)
(-564, -222)
(-632, -307)
(310, 705)
(-638, 864)
(-535, -447)
(-470, -310)
(-971, 925)
(-312, -509)
(493, -470)
(-532, -634)
(-954, -61)
(874, 813)
(29, 909)
(-762, 772)
(-847, -44)
(-154, 167)
(706, -101)
(221, 864)
(-913, 703)
(428, -738)
(-361, 199)
(287, 549)
(-503, -328)
(-805, -480)
(-710, 148)
(637, -927)
(-313, 313)
(917, 446)
(669, 542)
(45, -589)
(877, 54)
(-796, -285)
(-549, -87)
(-145, -509)
(610, -698)
(-744, 994)
(637, -389)
(-492, -700)
(-733, 362)
(-147, -709)
(-687, 385)
(851, -177)
(527, 80)
(371, 468)
(439, 356)
(585, -231)
(-743, 286)
(-405, -789)
(-293, 603)
(-498, 174)
(67, 393)
(-47, 759)
(388, -235)
(-191, 810)
(-336, -712)
(48, 327)
(-103, -387)
(785, 913)
(-996, 68)
(-179, 570)
(-92, 959)
(518, -551)
(-211, 892)
(817, -578)
(-103, -672)
(288, -644)
(343, -569)
(453, 218)
(-401, 160)
(644, 241)
(253, 291)
(573, -1)
(195, 682)
(-975, 853)
(174, 587)
(68, 622)
(-171, -589)
(659, -51)
(989, 265)
(540, 627)
(407, -411)
(522, 426)
(-813, 243)
(912, -934)
(-23, 886)
(-646, -463)
(-983, -515)
(937, -162)
(468, 628)
(-556, -369)
(243, 37)
(-406, -41)
(845, -70)
(121, 182)
(-13, -993)
(-536, -762)
(113, 0)
(-441, -485)
(181, -10)
(-95, -549)
(-770, 562)
(45, 813)
(983, 573)
(-34, 508)
(-862, 623)
(-870, 293)
(-11, 11)
(-695, 878)
(-798, 973)
(231, -937)
(-884, 48)
(-848, -776)
(573, 429)
(556, -231)
(-118, -721)
(-861, 87)
(957, 792)
(723, -334)
(632, 513)
(-211, 217)
(-449, 399)
(619, -361)
(-439, -747)
(159, 635)
(782, -853)
(350, -12)
(-676, -289)
(903, -550)
(-793, 593)
(-253, 62)
(464, -733)
(-379, 142)
(951, 710)
(932, 698)
(671, 296)
(-90, -264)
(-986, 255)
(-924, -144)
(-868, -456)
(-351, -332)
(-198, -409)
(710, 673)
(-683, -858)
(551, -357)
(476, -989)
(19, 826)
(-750, -227)
(204, -395)
(-448, -564)
(753, 204)
(80, -83)
(749, -403)
(290, -800)
(-944, 536)
(-787, -488)
(596, 494)
(-697, -972)
(113, -635)
(757, -907)
(-282, 78)
(-3, 653)
(923, 443)
(885, 324)
(-502, -548)
(801, -840)
(-937, -808)
(-722, 180)
(834, -604)
(598, 200)
(988, 582)
(36, 585)
(-989, 974)
(735, 350)
(779, -474)
(522, 741)
(-616, -202)
(-308, -219)
(901, 808)
(625, 709)
(925, -176)
(878, 85)
(-795, 604)
(-878, 592)
(-618, 826)
(-658, -456)
(966, -940)
(601, 203)
(-946, 212)
(-380, 827)
(193, -582)
(348, 842)
(568, -862)
(-58, 208)
(-44, 162)
(311, 379)
(-318, -947)
(-661, 515)
(-48, -198)
(-592, -407)
(702, 604)
(-11, 389)
(-316, -200)
(-339, -899)
(-991, 482)
(589, -77)
(-997, 858)
(935, -54)
(-662, 733)
(-796, 746)
(455, 573)
(-280, -372)
(-247, 293)
(23, 106)
(-250, 762)
(746, -246)
(-437, 531)
(10, -491)
(-424, -955)
(-32, 391)
(806, 869)
(37, -871)
(-862, 295)
(-408, 509)
(62, -149)
(137, 416)
(574, -828)
(687, -775)
(-448, 138)
(-481, -55)
(-846, -11)
(392, -830)
(131, -365)
(857, 805)
(-112, -743)
(539, -166)
(837, -557)
(-556, 483)
(793, 966)
(-243, -199)
(507, 493)
(930, -239)
(87, -263)
(-780, 261)
(152, 537)
(440, 171)
(715, 647)
(938, 798)
(-243, 424)
(817, -377)
(456, -917)
(-524, -408)
(-69, 891)
(286, 289)
(-111, 83)
(581, -936)
(-281, -872)
(45, -249)
(-56, 567)
(-606, 152)
(-355, -687)
(107, -270)
(304, 76)
(-359, -404)
(-348, 355)
(651, -453)
(-171, -843)
(394, -383)
(834, -403)
(233, -66)
(-894, -501)
(535, -692)
(460, -58)
(653, 1000)
(-483, -936)
(763, -802)
(260, 510)
(-255, -362)
(7, 3)
(-479, -724)
(422, -198)
(-101, 827)
(-667, 305)
(240, 220)
(719, 852)
(828, -68)
(170, -328)
(168, -518)
(763, -909)
(-800, 859)
(-775, -572)
(-457, 82)
(0, 68)
(245, -905)
(-657, -688)
(-649, -98)
(414, 209)
(-268, 99)
(-524, 665)
(622, -154)
(-848, 88)
(498, -481)
(101, 227)
(-630, 519)
(-139, -271)
(-598, 754)
(963, -106)
(924, -792)
(817, 40)
(-466, -377)
(940, 720)
(-444, 796)
(865, 561)
(1, 88)
(59, 104)
(903, 159)
(297, -750)
(85, 659)
(-164, -283)
(352, 690)
(594, -979)
(-31, 901)
(-832, 81)
(631, 919)
(437, -79)
(-185, 38)
(8, 472)
(569, 838)
(-232, -599)
(-417, 400)
(341, -110)
(627, 627)
(-463, 481)
(-276, -369)
(-492, 362)
(203, 173)
(-704, -747)
(599, -780)
(110, -168)
(-167, -238)
(919, 693)
(-885, -787)
(312, 447)
(642, 610)
(543, -446)
(282, 578)
(-607, 750)
(594, 692)
(615, 491)
(318, -907)
(-258, -819)
(-461, -206)
(-627, 845)
(734, 422)
(-189, 330)
(-182, -385)
(174, 632)
(922, -78)
(-576, 812)
(73, 973)
(-855, 185)
(379, 8)
(492, 131)
(212, 385)
(-773, 852)
(-769, -1)
(151, 375)
(646, -977)
(-739, 561)
(471, -654)
(-644, 642)
(-743, -488)
(-840, -908)
(382, 674)
(680, 859)
(-743, 916)
(609, 47)
(389, 543)
(-975, 168)
(-699, -562)
(936, -671)
(-320, -521)
(-173, -51)
(-971, -584)
(-734, 188)
(201, 446)
(-518, -765)
(-988, 653)
(-974, -865)
(132, 860)
(-148, -272)
(158, -382)
(413, -785)
(-318, -48)
(298, -15)
(-183, 593)
(-857, -785)
(-881, 581)
(74, 85)
(405, 491)
(-232, -864)
(404, 441)
(189, -252)
(-465, 218)
(26, 863)
(-210, -752)
(-681, 398)
(-113, 891)
(-332, -107)
(-283, -119)
(71, -568)
(-764, 547)
(-265, -620)
(-424, 427)
(-569, 405)
(665, -99)
(861, 227)
(341, 43)
(625, 298)
(-175, 419)
(983, 757)
(-898, -212)
(208, 453)
(-820, 494)
(809, 643)
(49, 32)
(-795, 725)
(-202, -60)
(-258, 746)
(92, -138)
(589, -681)
(468, -524)
(381, 863)
(-962, -462)
(674, -958)
(932, -900)
(334, -159)
(-127, 346)
(76, -241)
(-879, 345)
(-411, 911)
(-603, 420)
(741, 83)
(839, -134)
(-539, 211)
(-521, 588)
(19, -279)
(458, -26)
(-743, 435)
(-395, 549)
(-496, -984)
(-104, -100)
(-753, -199)
(-709, -839)
(-41, 113)
(-904, -502)
(-172, 229)
(-517, 277)
(839, -715)
(843, 585)
(-203, 237)
(-150, 778)
(-727, 447)
(902, -493)
(279, 165)
(678, 876)
(-205, -876)
(-327, 984)
(75, -469)
(249, 145)
(198, 682)
(723, -829)
(-289, 678)
(811, 992)
(-104, 487)
(-154, -380)
(421, 421)
(-158, -243)
(331, 70)
(-964, 426)
(358, 471)
(288, 148)
(549, -500)
(-323, 653)
(-667, 487)
(324, 323)
(-47, -657)
(964, 814)
(216, 593)
(701, 630)
(-110, -256)
(670, 448)
(701, 148)
(814, 86)
(-503, 411)
(65, -300)
(879, -600)
(156, -278)
(286, 144)
(809, -628)
(205, -615)
(-371, 869)
(-626, 402)
(343, -543)
(111, -155)
(-205, -698)
(-54, 387)
(-654, 748)
(407, -485)
(51, 741)
(423, 571)
(-221, 544)
(946, 455)
(-50, -339)
(-997, 137)
(976, -868)
(739, 256)
(-212, -28)
(637, 957)
(124, -265)
(-764, 771)
(806, 212)
(226, 525)
(-410, 539)
(45, 110)
(-49, 12)
(100, -104)
(119, 24)
(-893, 794)
(-817, -913)
(985, -939)
(-901, -713)
(-404, -625)
(725, 851)
(169, 901)
(919, -315)
(506, -483)
(913, -22)
(995, 469)
(-380, 333)
(-953, -820)
(928, 338)
(-325, 510)
(174, 355)
(-107, -187)
(252, 621)
(474, 734)
(963, -903)
(-535, 117)
(-959, 56)
(701, 25)
(-450, 954)
(997, -856)
(-417, 532)
(730, -453)
(-724, 359)
(-882, 227)
(-187, -30)
(959, -639)
(-502, -628)
(-502, 548)
(-391, 745)
(-828, 759)
(-239, 485)
(-436, 916)
(-477, 773)
(-426, -657)
(-534, -963)
(-975, 251)
(996, 709)
(628, 263)
(594, -81)
(-84, -131)
(790, 45)
(119, 137)
(374, 607)
(764, -446)
(-494, 825)
(-661, -260)
(-667, 662)
(718, -564)
(-787, -414)
(-460, -401)
(-728, -684)
(830, 896)
(449, 777)
(-585, 940)
(3, -281)
(-106, -243)
(246, 638)
(-588, 212)
(-627, -13)
(711, -719)
(747, 675)
(688, -367)
(412, -912)
(649, 840)
(778, 201)
(122, 766)
(312, 264)
(-535, 346)
(-710, -556)
(131, -259)
(910, 142)
(-397, -392)
(704, 571)
(-328, -457)
(569, -215)
(-830, -757)
(957, 165)
(661, -134)
(326, 821)
(-335, 314)
(-315, -566)
(653, -561)
(-754, -139)
(-148, -903)
(-148, 593)
(340, 992)
(-830, 484)
(-950, 181)
(-910, -824)
(647, -28)
(-449, -107)
(-951, 465)
(-696, -837)
(-915, 696)
(-530, 880)
(180, -58)
(108, 163)
(361, 742)
(133, 112)
(209, 937)
(900, -558)
(929, -891)
(663, -761)
(622, -977)
(47, 378)
(-664, 672)
(168, 10)
(-390, -824)
(819, 272)
(-386, 51)
(250, 912)
(521, -692)
(-790, 358)
(683, -158)
(533, 901)
(-165, -142)
(34, -191)
(-50, -612)
(254, -770)
(-151, -941)
(144, 255)
(708, -592)
(744, -166)
(929, -524)
(-269, -357)
(251, -487)
(-221, -90)
(166, -417)
(-166, -655)
(711, -471)
(-469, -125)
(-914, -657)
(573, -977)
(717, -687)
(-353, -10)
(-484, -853)
(-722, 989)
(-111, 258)
(444, 861)
(-236, 53)
(-902, 914)
(840, 854)
(-726, -59)
(-505, -662)
(730, -93)
(-271, 386)
(-185, -492)
(-43, -47)
(-374, -637)
(-981, 868)
(571, -328)
(164, 156)
(-533, 318)
(-320, 835)
(586, 148)
(-423, 422)
(644, -972)
(918, -221)
(515, -275)
(-68, 46)
(-42, 78)
(558, 534)
(470, 879)
(-786, 93)
(-43, -764)
(-386, 478)
(229, 353)
(503, 70)
(-409, 926)
(-796, -738)
(29, -21)
(34, -695)
(703, 293)
(872, 948)
(-614, -977)
(-269, 729)
(590, 951)
(673, 765)
(-938, -739)
(427, 421)
(569, -601)
(374, 778)
(-858, 279)
(-440, 862)
(-769, 314)
(207, 423)
(985, -437)
(460, -333)
(367, 940)
(-804, 808)
(316, 436)
(-894, -936)
(676, 346)
(260, -527)
(-339, 138)
(-303, 279)
(916, 641)
(-126, -659)
(-789, -149)
(126, -684)
(-219, 234)
(293, -320)
(-731, 104)
(737, -466)
(756, 318)
(828, -634)
(-251, -71)
(-588, 631)
(-947, 949)
(-311, -169)
(-170, 39)
(-669, -716)
(-87, 570)
(826, 872)
(490, 27)
(547, -28)
(636, 922)
(470, 68)
(-191, -593)
(-824, -667)
(-693, 301)
(521, 391)
(-336, -471)
(-243, -44)
(669, 659)
(-735, 706)
(915, 340)
(893, -868)
(-802, -198)
(-659, 680)
(-444, 186)
(-551, -587)
(240, -710)
(-95, 254)
(-450, -243)
(66, 56)
(895, -511)
(-73, -518)
(183, 314)
(-473, 514)
(204, 450)
(807, -53)
(710, 266)
(160, 548)
(599, -974)
(-532, 766)
(337, -727)
(915, -396)
(-725, -388)
(-457, 874)
(702, 930)
(-930, 705)
(448, -701)
(-994, -466)
(-385, -394)
(513, 380)
(-192, 74)
(-665, 503)
(32, 463)
(-511, -737)
(-937, 660)
(-158, -738)
(-346, 835)
(72, -696)
(-717, 976)
(-312, 103)
(139, -169)
(508, 22)
(232, 353)
(961, -427)
